epochs,walk_length,window,n_walks,d,neg_samples,mean_auc,std_auc,min_auc,max_auc,n_windows,time_seconds,error,auc_2000_2005,auc_2005_2010,auc_2010_2015,auc_2015_2020
10,40,3,30,128,15,0.6993409789901678,0.009044893157575083,0.684586640739372,0.7070218816410622,4,2862.7684183120728,,0.7064509908294754,0.684586640739372,0.6993044027507618,0.7070218816410622
10,30,7,15,128,15,0.6976567407969477,0.00899702101323818,0.6830312823642168,0.7057346220114539,4,2281.9358744621277,,0.7043359636994417,0.6830312823642168,0.6975250951126781,0.7057346220114539
10,40,5,30,64,5,0.697802102869459,0.008820234623163387,0.683346814518137,0.7054455579689485,4,2275.5322790145874,,0.7044179923868057,0.683346814518137,0.6979980466039447,0.7054455579689485
15,20,5,10,32,5,0.699074650154581,0.008979560530326692,0.6843829687854124,0.7071394018442402,4,520.8310849666595,,0.7055254872637345,0.6843829687854124,0.6992507427249369,0.7071394018442402
10,40,5,10,32,5,0.7005732285231843,0.008992311791187065,0.6858949432733099,0.7083811640896059,4,776.9640295505524,,0.7074311155443932,0.6858949432733099,0.7005856911854277,0.7083811640896059
10,50,10,20,32,5,0.6974028876030915,0.00894536600303125,0.6827682843401166,0.7054697010535377,4,3613.0185508728027,,0.7037904310310957,0.6827682843401166,0.6975831339876162,0.7054697010535377
10,50,3,20,64,10,0.699414647486047,0.008924387635604622,0.6849229243079735,0.7070961033043617,4,1807.9188828468323,,0.7064511792278166,0.6849229243079735,0.6991883831040366,0.7070961033043617
10,40,10,10,128,15,0.6981506349362716,0.009096746430170837,0.6833111262152708,0.7061858988411067,4,2863.115370988846,,0.7049496547227823,0.6833111262152708,0.6981558599659264,0.7061858988411067
15,20,5,10,32,10,0.6991246679601989,0.00897552994708866,0.6844476830338119,0.7070688826867314,4,788.738655090332,,0.7057353572915191,0.6844476830338119,0.6992467488287332,0.7070688826867314
10,50,7,10,32,15,0.6973230151084583,0.008872460626999416,0.6827713872907952,0.7049973957461674,4,2670.863789796829,,0.7039700632033362,0.6827713872907952,0.6975532141935339,0.7049973957461674
10,40,5,10,32,10,0.699608820849823,0.009150231065492592,0.6847089967751355,0.707654549381984,4,1146.586835384369,,0.7065486379192836,0.6847089967751355,0.6995230993228887,0.707654549381984
10,30,10,15,64,15,0.6980038653983447,0.00877975412110288,0.6837069120467144,0.7057521664564839,4,3056.5643486976624,,0.7046289274233203,0.6837069120467144,0.6979274556668607,0.7057521664564839
15,20,5,10,32,15,0.699119990201362,0.008952842663735602,0.6845017064733772,0.7069069717888065,4,1059.3854715824127,,0.7059230385899045,0.6845017064733772,0.6991482439533598,0.7069069717888065
10,50,7,10,64,5,0.6991095066436221,0.00917358984688361,0.684092821986314,0.7068228725097845,4,1307.2924330234528,,0.7062933706588711,0.684092821986314,0.6992289614195193,0.7068228725097845
15,20,5,10,64,5,0.6990083509318907,0.009062346143414711,0.684189850540019,0.7072616947197958,4,523.804532289505,,0.7053932019757277,0.684189850540019,0.6991886564920202,0.7072616947197958
10,50,3,20,64,15,0.698530484494113,0.008912201736494534,0.6840059473351175,0.7064086053284179,4,2418.388334274292,,0.7052148655636739,0.6840059473351175,0.6984925197492431,0.7064086053284179
10,40,5,10,32,15,0.6995236447224552,0.009047315592481633,0.6847874883969202,0.7074579251123677,4,1568.432307958603,,0.7064013492226704,0.6847874883969202,0.6994478161578623,0.7074579251123677
10,40,10,15,32,5,0.6981756790412867,0.008935289561387963,0.6836196710439337,0.7059960695338352,4,2123.326712846756,,0.7049813250733558,0.6836196710439337,0.698105650514022,0.7059960695338352
10,30,10,15,128,5,0.6985165889193523,0.008833135898008097,0.6841336812000068,0.7060656060079791,4,1505.0446028709412,,0.7054613122270759,0.6841336812000068,0.6984057562423475,0.7060656060079791
10,40,5,30,64,10,0.6968994156934988,0.008643966581736417,0.6828191316384933,0.7045254377467027,4,3425.9140276908875,,0.7034154122013152,0.6828191316384933,0.6968376811874837,0.7045254377467027
15,20,5,10,64,10,0.6989857677202787,0.008996577705964065,0.6842425304587448,0.706796034766956,4,801.0454697608948,,0.7057200722373027,0.6842425304587448,0.6991844334181111,0.706796034766956
10,40,5,10,64,5,0.7005055456794008,0.009097894952591359,0.6856351228449405,0.7084745063704604,4,774.7889323234558,,0.707320639294278,0.6856351228449405,0.7005919142079241,0.7084745063704604
10,50,3,20,128,5,0.702164558866302,0.009115684809128713,0.6873420304608875,0.7102434684216856,4,1193.1174602508545,,0.7090483842812358,0.6873420304608875,0.7020243523013991,0.7102434684216856
15,20,5,10,64,15,0.6988432303982833,0.009080740941801238,0.6839669080113104,0.7069674459636355,4,1060.376692533493,,0.7053606294307717,0.6839669080113104,0.6990779381874157,0.7069674459636355
10,50,7,10,64,10,0.697867690571665,0.008933081359602638,0.683261201714585,0.7054861283091414,4,1994.2774996757507,,0.7047817476219811,0.683261201714585,0.6979416846409524,0.7054861283091414
10,40,5,10,64,10,0.6999583413832298,0.008985585373586197,0.6852593559180904,0.7076766404105977,4,1146.4032204151154,,0.7068373180193306,0.6852593559180904,0.7000600511849003,0.7076766404105977
15,20,5,10,128,5,0.6989611070982009,0.009033635381246756,0.6841497002934235,0.7070273366793314,4,525.0323367118835,,0.7054349642991616,0.6841497002934235,0.6992324271208873,0.7070273366793314
10,30,10,15,128,10,0.6976579334198838,0.008746756894223894,0.6833627823807712,0.7051430169246232,4,2299.069347858429,,0.7044138399428824,0.6833627823807712,0.6977120944312587,0.7051430169246232
15,20,5,10,128,10,0.698481834606391,0.008954408334319427,0.6838212538760852,0.7065933495093439,4,795.2177836894989,,0.7048019611809794,0.6838212538760852,0.6987107738591556,0.7065933495093439
10,50,10,20,32,10,0.697042178695207,0.0089381541580693,0.6823898596941309,0.7049193799133271,4,5506.719098567963,,0.7035817637118253,0.6823898596941309,0.6972777114615445,0.7049193799133271
10,50,3,20,128,10,0.6991674926124662,0.008954137465194054,0.6846638626358141,0.7068699240296594,4,1792.7014229297638,,0.7063027557206794,0.6846638626358141,0.6988334280637125,0.7068699240296594
10,40,10,15,32,10,0.6968474412092986,0.008862329430674635,0.6823683484934755,0.7047624740311621,4,3209.4208726882935,,0.7033175913046483,0.6823683484934755,0.6969413510079089,0.7047624740311621
10,40,5,10,64,15,0.6991909740101553,0.008965776918058438,0.6845548174128964,0.7070230832512309,4,1529.9821772575378,,0.7059719085824063,0.6845548174128964,0.6992140867940875,0.7070230832512309
15,20,5,10,128,15,0.6985702266549089,0.009004089932731312,0.6838460348235202,0.7068015449946777,4,1063.3256571292877,,0.7048711201674465,0.6838460348235202,0.698762206633991,0.7068015449946777
10,40,5,10,128,5,0.7001915663650325,0.008970811195764664,0.6855070900909124,0.7080126364390406,4,758.9315540790558,,0.7069054685113544,0.6855070900909124,0.7003410704188227,0.7080126364390406
10,50,7,10,64,15,0.6976343886646963,0.00876674926181297,0.6832631404264193,0.7051554044613717,4,2648.747066259384,,0.7042892319394436,0.6832631404264193,0.6978297778315505,0.7051554044613717
15,20,5,15,32,5,0.7004981844997784,0.009136030362830859,0.6855638712011274,0.7082540960625223,4,844.4252090454102,,0.7076169462150516,0.6855638712011274,0.7005578245204123,0.7082540960625223
10,40,5,30,64,15,0.6972911544036398,0.008835934701064464,0.6827237850892108,0.7047827670762068,4,4713.771265029907,,0.7039054992821446,0.6827237850892108,0.697752566166997,0.7047827670762068
10,50,3,20,128,15,0.7002091253420586,0.009079680675506786,0.6854126957004801,0.7076909268793267,4,2582.617205619812,,0.7076146941976692,0.6854126957004801,0.7001181845907583,0.7076909268793267
10,40,5,10,128,10,0.6994960944470715,0.00905671435322187,0.6847073743297156,0.7076180908342474,4,1351.9495384693146,,0.7060852687171814,0.6847073743297156,0.6995736439071418,0.7076180908342474
10,30,10,15,128,15,0.698334334631523,0.008995558914878339,0.6837217716768198,0.7062600697871464,4,3268.447137117386,,0.7052118123317509,0.6837217716768198,0.698143684730375,0.7062600697871464
10,50,7,10,128,5,0.6998972273095925,0.008834287115812087,0.6855753087179269,0.7074347544704697,4,1577.5916457176208,,0.7069794680103547,0.6855753087179269,0.6995993780396182,0.7074347544704697
15,20,5,15,32,10,0.6994564600304373,0.009083921339990742,0.6846095611469684,0.7073900403033088,4,1420.2616746425629,,0.70628961294129,0.6846095611469684,0.6995366257301818,0.7073900403033088
10,40,5,10,128,15,0.6986253927957023,0.009124796003867824,0.6837088490079493,0.7068182943291857,4,1810.0139672756195,,0.7052134355331577,0.6837088490079493,0.6987609923125165,0.7068182943291857
10,50,3,30,32,5,0.7000858063205685,0.009159010804242716,0.685290411941311,0.707760682544103,4,2134.6055960655212,,0.707760682544103,0.685290411941311,0.6996216644267569,0.7076704663701033
10,40,5,30,128,5,0.698092581709827,0.008856195579101672,0.6835966540701737,0.7057109780948846,4,2747.4133715629578,,0.704840931967279,0.6835966540701737,0.6982217627069709,0.7057109780948846
15,20,5,15,32,15,0.6986266629063937,0.009007708431190451,0.6839704221855605,0.7066812853951282,4,1855.209886789322,,0.7053246935033839,0.6839704221855605,0.6985302505415026,0.7066812853951282
10,40,10,15,32,15,0.6967786453516169,0.008967044757491225,0.6820576307716644,0.7047661383612775,4,4850.006655454636,,0.7031829294305054,0.6820576307716644,0.6971078828430205,0.7047661383612775
10,50,7,10,128,10,0.698882273766773,0.009034318729954713,0.6841562630467877,0.70665204018662,4,2353.065288543701,,0.7058999107375439,0.6841562630467877,0.6988208810961407,0.70665204018662
10,30,10,20,32,5,0.697332290049503,0.008977437527824194,0.6825671532398965,0.7047960296396193,4,2388.045986175537,,0.704300040355415,0.6825671532398965,0.6976659369630813,0.7047960296396193
10,40,5,15,32,5,0.7000319992155546,0.008944914162396716,0.6854936510595174,0.7079246546808722,4,1409.8765895366669,,0.7068409439832544,0.6854936510595174,0.6998687471385742,0.7079246546808722
15,20,5,15,64,5,0.7009791579303062,0.009068326938305643,0.6862158353127101,0.708894608888526,4,939.1280972957611,,0.707930237230648,0.6862158353127101,0.7008759502893407,0.708894608888526
15,20,5,15,64,10,0.699543133095601,0.009053033003747879,0.6847041545265133,0.7074071481424082,4,1260.4610092639923,,0.7063067826309073,0.6847041545265133,0.6997544470825752,0.7074071481424082
10,40,10,15,64,5,0.6979821448845834,0.009007553259921863,0.6833099531075801,0.7059050649459704,4,10789.318965435028,,0.7048007504530174,0.6833099531075801,0.6979128110317657,0.7059050649459704
10,50,3,30,32,10,0.6977697214549939,0.009097257363665758,0.682927669547942,0.7055281939010939,4,11392.461640357971,,0.7048802236749231,0.682927669547942,0.6977427986960165,0.7055281939010939
10,40,5,15,32,10,0.6989124006516649,0.00893437503957159,0.6842617828195345,0.7067062032547249,4,10263.990885972977,,0.7055345764144438,0.6842617828195345,0.6991470401179569,0.7067062032547249
10,50,10,20,32,15,0.6970248915882762,0.008870914583288335,0.6824799294856707,0.7049680769571236,4,16408.772104501724,,0.703353209375034,0.6824799294856707,0.6972983505352763,0.7049680769571236
10,50,7,10,128,15,0.6981778782902177,0.009027221980861973,0.683408655685033,0.7059854636798369,4,11182.400864839554,,0.7050233978080934,0.683408655685033,0.6982939959879078,0.7059854636798369
10,30,10,20,32,10,0.6972258591017959,0.008949993250489832,0.682622954078691,0.7052439392807247,4,11474.372374534607,,0.7037736603448592,0.682622954078691,0.6972628827029088,0.7052439392807247
10,40,5,30,128,10,0.6975445214633627,0.009008206401367938,0.6828318749223923,0.7052858786952647,4,11938.576403617859,,0.7044871238072365,0.6828318749223923,0.6975732084285574,0.7052858786952647
15,20,5,15,64,15,0.6988002749795692,0.008980128412176606,0.6841215257829031,0.7066130241440958,4,9759.489000082016,,0.7055870131703941,0.6841215257829031,0.6988795368208837,0.7066130241440958
15,20,5,15,128,5,0.7001444001218049,0.00898524128808774,0.6854835884585017,0.7080563856333685,4,634.7980737686157,,0.7068822937941242,0.6854835884585017,0.7001553326012252,0.7080563856333685
10,40,5,15,32,15,0.6975748373173578,0.008795443675285019,0.6831029276226288,0.7053293741736655,4,1827.7668268680573,,0.7038753562255997,0.6831029276226288,0.697991691247537,0.7053293741736655
10,50,7,15,32,5,0.697888813602644,0.008939944109645801,0.6833152059876588,0.7058336522734929,4,1599.387372493744,,0.704535585616372,0.6833152059876588,0.6978708105330518,0.7058336522734929
10,40,10,15,64,10,0.6973329077966883,0.008744357905679238,0.6829737383787338,0.7049516566366598,4,2573.5283415317535,,0.7037778104025079,0.6829737383787338,0.6976284257688522,0.7049516566366598
15,20,5,15,128,10,0.6996578402293943,0.009114142670843872,0.6847284422167643,0.7074071360059138,4,974.6378784179688,,0.7066797233936012,0.6847284422167643,0.6998160593012973,0.7074071360059138
10,40,5,15,64,5,0.7005551756801998,0.00914019299309925,0.6856882969347664,0.7085938009161589,4,971.4786221981049,,0.7075201058295197,0.6856882969347664,0.7004184990403542,0.7085938009161589
10,50,3,30,32,15,0.6979950943872731,0.00896662870957984,0.6833230720238156,0.705920191846683,4,2856.036984205246,,0.7045908086805156,0.6833230720238156,0.6981463049980786,0.705920191846683
10,50,10,20,64,5,0.6972769509306185,0.008730287290813,0.6830171768177649,0.7048668515937517,4,2967.3502113819122,,0.7039043266432992,0.6830171768177649,0.6973194486676582,0.7048668515937517
15,20,5,15,128,15,0.6985729196660154,0.009133230793313848,0.6836099305017579,0.7066968931213887,4,1259.1288576126099,,0.7051851975974647,0.6836099305017579,0.6987996574434501,0.7066968931213887
10,30,10,20,32,15,0.6971132222291307,0.008780047437530863,0.6827437294646003,0.7048194093727373,4,3225.096808195114,,0.7036299549852196,0.6827437294646003,0.6972597950939655,0.7048194093727373
10,40,5,15,64,10,0.6987709799012718,0.00907159890813681,0.6839170292321674,0.7067827343195329,4,1382.6659162044525,,0.7054277960995634,0.6839170292321674,0.6989563599538234,0.7067827343195329
10,50,3,30,64,5,0.6990908489472714,0.009066676894427013,0.6843708269611997,0.706979767503132,4,1439.0896146297455,,0.7061514280520675,0.6843708269611997,0.6988613732726863,0.706979767503132
10,50,7,15,32,10,0.6975334746582601,0.00886078220244044,0.6830580347828683,0.7054970273186227,4,2375.4133439064026,,0.703943382187989,0.6830580347828683,0.6976354543435601,0.7054970273186227
10,40,5,30,128,15,0.6970209731194373,0.008955405647750068,0.682336361164135,0.7047109007192073,4,3625.5677473545074,,0.7038017237304279,0.682336361164135,0.6972349068639793,0.7047109007192073
15,20,5,20,32,5,0.7002574930588336,0.009038622127947437,0.6855956261383698,0.7081573454683908,4,838.9871001243591,,0.7072817358322194,0.6855956261383698,0.6999952647963544,0.7081573454683908
10,40,7,10,32,5,0.6999498409079523,0.008988133064012655,0.6852868696158747,0.7077548936909537,4,834.0485651493073,,0.7068218398594222,0.6852868696158747,0.6999357604655588,0.7077548936909537
10,30,10,20,64,5,0.6972384229939446,0.008935851186117698,0.6826974767564894,0.705115769587261,4,1610.9475300312042,,0.7040129149850356,0.6826974767564894,0.6971275306469923,0.705115769587261
10,40,10,15,64,15,0.6973708081216755,0.008953523144583636,0.6827797293613248,0.7054971228388291,4,3350.880882501602,,0.7038303521675833,0.6827797293613248,0.6973760281189647,0.7054971228388291
15,20,5,20,32,10,0.6990186370868701,0.009029765839994172,0.6842971360627845,0.7071088813316025,4,1251.7120225429535,,0.705649778779345,0.6842971360627845,0.6990187521737482,0.7071088813316025
10,40,5,15,64,15,0.6979642573745797,0.008972453032600157,0.6832741779312083,0.705876434080652,4,1803.5093998908997,,0.7045663611400229,0.6832741779312083,0.6981400563464356,0.705876434080652
10,40,7,10,32,10,0.6984259717050338,0.00883063275145984,0.6839416815620193,0.7063219833599352,4,1245.7797541618347,,0.7047264319103973,0.6839416815620193,0.6987137899877836,0.7063219833599352
10,50,3,30,64,10,0.6988522579392542,0.008994179102007265,0.6842166348427533,0.7068434838582955,4,2128.9333374500275,,0.705598333631359,0.6842166348427533,0.6987505794246089,0.7068434838582955
10,40,5,15,128,5,0.7009109878564515,0.008964354457284683,0.6862903027951325,0.7084051741912718,4,928.5269091129303,,0.708087950739799,0.6862903027951325,0.7008605236996023,0.7084051741912718
10,50,7,15,32,15,0.6973107114162572,0.008796274936004829,0.6829784450202466,0.7052084082917148,4,3146.6948227882385,,0.7037690216746519,0.6829784450202466,0.6972869706784155,0.7052084082917148
15,20,5,20,32,15,0.698581627156112,0.008893677320707755,0.6840169358746055,0.7065106865982091,4,1677.3240766525269,,0.7050118347946958,0.6840169358746055,0.6987870513569379,0.7065106865982091
10,40,10,15,128,5,0.698049879761434,0.008887271925646372,0.683581627553863,0.7057750891995459,4,1725.879681110382,,0.7048992534591273,0.683581627553863,0.6979435488331998,0.7057750891995459
10,50,10,20,64,10,0.6971185889991216,0.008954963250899884,0.682401752920327,0.7050092607979193,4,4382.411513090134,,0.703582838317813,0.682401752920327,0.6974805039604272,0.7050092607979193
10,30,10,20,64,10,0.6977769045954695,0.008842596726632585,0.6833094618326928,0.7053464638485322,4,2403.3542499542236,,0.7045702851405254,0.6833094618326928,0.6978814075601277,0.7053464638485322
10,40,7,10,32,15,0.69795453716188,0.00899738292772004,0.6832292698638056,0.7059326319641047,4,1637.4927577972412,,0.7045348301452823,0.6832292698638056,0.6981214166743275,0.7059326319641047
10,40,5,15,128,10,0.6982987303636443,0.0088738601381276,0.6838434484413188,0.7060664841943447,4,1370.0255303382874,,0.7050576725883951,0.6838434484413188,0.6982273162305189,0.7060664841943447
15,20,5,20,64,5,0.701189959717862,0.008816859540676967,0.6867906260941177,0.7087519453040837,4,844.964791059494,,0.708003405432399,0.6867906260941177,0.7012138620408478,0.7087519453040837
10,40,7,10,64,5,0.6998481752432542,0.008966668291005429,0.685182932578255,0.7074932573804598,4,837.9894268512726,,0.7067821867811226,0.685182932578255,0.6999343242331796,0.7074932573804598
10,50,7,15,64,5,0.6984840657920073,0.008947817263805634,0.6838417596147065,0.7063418963171971,4,1596.7761437892914,,0.7051241143773561,0.6838417596147065,0.6986284928587697,0.7063418963171971
10,50,3,30,64,15,0.6979531071096512,0.008991989224896895,0.6832802110123422,0.7058082202089382,4,2824.037903547287,,0.7047668272896366,0.6832802110123422,0.697957169927688,0.7058082202089382
15,20,5,20,64,10,0.699399735719767,0.00885889499187383,0.6850644546097631,0.7076308105285377,4,1302.5178554058075,,0.7057713672716603,0.6850644546097631,0.699132310469107,0.7076308105285377
10,40,5,15,128,15,0.6977005151498884,0.009012523101069425,0.6830635835528973,0.7058030260971971,4,1858.8848769664764,,0.7044073848873378,0.6830635835528973,0.6975280660621211,0.7058030260971971
10,40,7,10,64,10,0.6986951367357559,0.00906551299203503,0.6838376783362878,0.7064914421527633,4,1285.7839777469635,,0.7055632058686998,0.6838376783362878,0.6988882205852728,0.7064914421527633
10,40,10,15,128,10,0.6973335669239287,0.00883646770885702,0.6829297829979359,0.7050389208671304,4,2594.9000837802887,,0.7040781238262968,0.6829297829979359,0.6972874400043514,0.7050389208671304
10,50,3,30,128,5,0.6993367987368245,0.008987630025517756,0.6847667485413454,0.7070134137869197,4,1494.458466053009,,0.7065340808353191,0.6847667485413454,0.6990329517837139,0.7070134137869197
10,30,10,20,64,15,0.6969715247019278,0.008706196539582918,0.6826608860967571,0.7045871712489143,4,3233.2898964881897,,0.7033179808672486,0.6826608860967571,0.6973200605947916,0.7045871712489143
15,20,7,20,32,5,0.6991922366242317,0.008923746210080004,0.6847241408261889,0.7070382342628964,4,1113.1107413768768,,0.7060894688213992,0.6847241408261889,0.6989171025864422,0.7070382342628964
15,20,5,20,64,15,0.6988159816510643,0.008913128650311844,0.684225144198522,0.7065264336105921,4,1659.710545539856,,0.7055548097286668,0.684225144198522,0.6989575390664763,0.7065264336105921
10,50,7,15,64,10,0.6971163526287112,0.00887953142970223,0.6826160638087354,0.7050559590631684,4,2408.1652975082397,,0.7036035077204723,0.6826160638087354,0.6971898799224686,0.7050559590631684
10,40,7,10,64,15,0.6982790198514757,0.008865333484505088,0.6838231371994629,0.7061949935314125,4,1667.6414320468903,,0.7048167077977435,0.6838231371994629,0.6982812408772837,0.7061949935314125
15,20,5,20,128,5,0.7011469964921432,0.008967109440259328,0.6865916734863899,0.7090367450134675,4,853.0925505161285,,0.7080375713698882,0.6865916734863899,0.7009219960988269,0.7090367450134675
10,40,7,10,128,5,0.7005392241300045,0.009081331386770775,0.6856512214490471,0.7083250132938073,4,833.2809422016144,,0.7074362585531004,0.6856512214490471,0.7007444032240632,0.7083250132938073
10,30,10,20,128,5,0.6981158730576027,0.008889261821398826,0.6835328269509979,0.7056225063075251,4,1630.0176334381104,,0.7049724613930037,0.6835328269509979,0.6983356975788839,0.7056225063075251
10,50,3,30,128,10,0.6979549398169166,0.009169250491513821,0.6829915164900839,0.7056036144361539,4,2153.788071870804,,0.7052961696841612,0.6829915164900839,0.6979284586572672,0.7056036144361539
15,20,7,20,32,10,0.6978421641658288,0.008918932558766059,0.6832733333956176,0.7056390097848505,4,1642.4276123046875,,0.7045611665590953,0.6832733333956176,0.6978951469237517,0.7056390097848505
10,50,10,20,64,15,0.6970163006190585,0.008909667788492013,0.6823829954772165,0.7046443081470369,4,5872.111398458481,,0.7037338759301744,0.6823829954772165,0.6973040229218062,0.7046443081470369
15,20,5,20,128,10,0.6988650134049949,0.00915501645972146,0.6838444067658841,0.7067780716533777,4,1269.38281583786,,0.7057175425775143,0.6838444067658841,0.6991200326232033,0.7067780716533777
10,40,10,15,128,15,0.6968630115853968,0.008826566376273022,0.6824491367217382,0.7045582652141058,4,3369.0225574970245,,0.7035454565166098,0.6824491367217382,0.6968991878891334,0.7045582652141058
10,40,7,10,128,10,0.6989853510266407,0.008960663956770882,0.6843331892240765,0.7067426487909728,4,1241.7665226459503,,0.7057900814416999,0.6843331892240765,0.6990754846498138,0.7067426487909728
10,50,7,15,64,15,0.6970358088647667,0.008834429088862422,0.6825900172807597,0.7049283376184209,4,3134.473926782608,,0.703454336031467,0.6825900172807597,0.6971705445284191,0.7049283376184209
15,20,7,20,32,15,0.6974939863885072,0.008901516321287403,0.6828668976112454,0.7053080965332315,4,2182.413694858551,,0.7039605074772497,0.6828668976112454,0.6978404439323023,0.7053080965332315
15,20,5,20,128,15,0.6980859624277054,0.00881654412687878,0.6837698985047883,0.7060223525627121,4,1673.2700643539429,,0.7046402983872458,0.6837698985047883,0.6979113002560754,0.7060223525627121
10,30,10,20,128,10,0.6975219494804105,0.00894033902610055,0.6829252184381767,0.7052106513394922,4,2427.431243419647,,0.7044167140346884,0.6829252184381767,0.6975352141092845,0.7052106513394922
10,40,7,10,128,15,0.6983846247427229,0.00876688865211612,0.6840756247908488,0.7058881876678577,4,1648.0169265270233,,0.7051950861893083,0.6840756247908488,0.6983796003228768,0.7058881876678577
10,50,3,30,128,15,0.6991761235552703,0.008935010275540273,0.6846160895319431,0.706784938187012,4,2848.5394299030304,,0.7062076619708499,0.6846160895319431,0.6990958045312761,0.706784938187012
10,40,10,20,32,5,0.6978644139807053,0.00881200952845447,0.6834744874595857,0.705466658277213,4,2294.2184414863586,,0.7046276488886464,0.6834744874595857,0.697888861297376,0.705466658277213
15,20,7,20,64,5,0.7000452361535696,0.009044603973583237,0.6853423957649953,0.7078855103868748,4,1102.1797695159912,,0.7070840545042673,0.6853423957649953,0.699868983958141,0.7078855103868748
10,50,7,15,128,5,0.6981367070059175,0.009107402275450321,0.6834025173104814,0.7062825465261915,4,1606.1946067810059,,0.7050795036373887,0.6834025173104814,0.6977822605496082,0.7062825465261915
15,20,5,30,32,5,0.7013324073078094,0.009215102972067166,0.6863027408310967,0.7092812800959298,4,1243.845593214035,,0.7084454935109818,0.6863027408310967,0.7013001147932295,0.7092812800959298
10,50,10,20,128,5,0.6975855207460555,0.008831717901509972,0.6831394700636394,0.7055249080059947,4,2949.8040561676025,,0.7039296759348229,0.6831394700636394,0.6977480289797651,0.7055249080059947
10,50,5,10,32,5,0.7008657154734732,0.009142941112443952,0.6860002322243494,0.7087528804947046,4,773.6306807994843,,0.7080178693864524,0.6860002322243494,0.7006918797883863,0.7087528804947046
10,40,7,15,32,5,0.698527747797414,0.008926560422681435,0.6839130473775089,0.7059967130597039,4,1242.6302399635315,,0.7055522996024273,0.6839130473775089,0.6986489311500156,0.7059967130597039
10,50,5,10,32,10,0.6995911783568405,0.009182380395803555,0.684538874792364,0.7074522793577576,4,1162.0919196605682,,0.7065808178112183,0.684538874792364,0.6997927414660225,0.7074522793577576
15,20,7,20,64,10,0.6983024297928077,0.008932265617328445,0.683737048850676,0.7057926994149777,4,1649.860024690628,,0.7054357061828294,0.683737048850676,0.6982442647227478,0.7057926994149777
15,20,5,30,32,10,0.6982697854429597,0.008910451564154348,0.6836594680169538,0.7059283301358589,4,1894.920039653778,,0.7050095907837213,0.6836594680169538,0.6984817528353049,0.7059283301358589
10,30,10,20,128,15,0.6966561280520214,0.008778986279701364,0.6822801146818916,0.7045040065609803,4,3206.578754901886,,0.7029792125228007,0.6822801146818916,0.6968611784424132,0.7045040065609803
10,50,7,15,128,10,0.6967817851120819,0.009015567176693436,0.6820695805576745,0.7046702262222908,4,2374.8836307525635,,0.7035968613848012,0.6820695805576745,0.6967904722835614,0.7046702262222908
10,40,7,15,32,10,0.6976857275772624,0.008956161161090796,0.68304261722637,0.7052862498062549,4,1852.6691672801971,,0.7046612689038654,0.68304261722637,0.6977527743725592,0.7052862498062549
10,40,10,20,32,10,0.6972530216135865,0.008951640052066997,0.6825841983906369,0.7052790685501492,4,3363.4989643096924,,0.7036462492641057,0.6825841983906369,0.6975025702494544,0.7052790685501492
10,50,5,10,32,15,0.6987380901125992,0.008916922898612588,0.6841766967405117,0.7067341288422649,4,1557.9673051834106,,0.7052241486806986,0.6841766967405117,0.698817386186922,0.7067341288422649
10,50,5,10,64,5,0.7007433314539309,0.0090475641190301,0.6860325446760789,0.708421421100837,4,788.6010253429413,,0.7079572429488673,0.6860325446760789,0.7005621170899405,0.708421421100837
15,20,7,20,64,15,0.6974224593109611,0.009009307997297591,0.6827172889487363,0.7053767332216144,4,2187.631483078003,,0.7041423590674919,0.6827172889487363,0.6974534560060023,0.7053767332216144
15,20,5,30,32,15,0.6980112141571506,0.008922512426515851,0.6834791543264453,0.7057462712474927,4,2489.4265987873077,,0.7048977965015226,0.6834791543264453,0.6979216345531423,0.7057462712474927
10,30,10,30,32,5,0.6974151780228135,0.008936465857505845,0.6827997665828538,0.7051060696115761,4,2440.7258293628693,,0.7042469435141632,0.6827997665828538,0.697507932382661,0.7051060696115761
10,50,10,20,128,10,0.6971276680771971,0.008954180433893127,0.6824403087568407,0.7051142359977898,4,4423.038708686829,,0.7035403582864121,0.6824403087568407,0.6974157692677455,0.7051142359977898
10,40,7,15,32,15,0.6975303496262624,0.008800640083210534,0.6831706781187129,0.7052236095183284,4,2460.194002389908,,0.7041950812114611,0.6831706781187129,0.697532029656547,0.7052236095183284
10,50,5,10,64,10,0.6988011800692565,0.009279910201540242,0.6836221829226752,0.7071150750756713,4,1163.08384847641,,0.7055032353176159,0.6836221829226752,0.6989642269610632,0.7071150750756713
15,20,7,20,128,5,0.6992137268155119,0.008932250362974924,0.6846447663358308,0.7070726906617373,4,1156.9905412197113,,0.7059310484794346,0.6846447663358308,0.6992064017850448,0.7070726906617373
10,50,7,15,128,15,0.6972357723969137,0.0089317188485075,0.6825923428493635,0.7049434669820803,4,3150.1420311927795,,0.703960295516076,0.6825923428493635,0.6974469842401347,0.7049434669820803
15,20,5,30,64,5,0.7009742856680237,0.009078229376184372,0.6862012620729776,0.7084463180145202,4,1267.476979970932,,0.7084463180145202,0.6862012620729776,0.7008214101367383,0.7084281524478584
10,40,7,15,64,5,0.6985748286634182,0.008838118005653466,0.6842949836619494,0.7062540054774132,4,1243.5785818099976,,0.705602170904469,0.6842949836619494,0.6981481546098418,0.7062540054774132
