country,t_start,t_end,emb_magnitude,emb_cos_complex,emb_centroid_norm,c0,d0,c1,d1,c2,d2,c3,d3,c4,d4,c5,d5,c6,d6,c7,d7,c8,d8,c9,d9,c10,d10,c11,d11,c12,d12,c13,d13,c14,d14,c15,d15,gdp_t,gdp_t5,log_gdp_t,log_gdp_growth
344,2000,2005,0.02515503341980163,0.05975846989754427,0.2252374723766971,0.10303992293388127,-0.0014059277720326058,0.027680895279373723,-0.004179730942547855,0.10210826559968919,-0.00236566949091159,0.004161352791376971,-0.009747868787985857,-0.02131126890282721,0.007585576297880037,-0.1252462109260996,0.0005698714900331386,-0.018728756705296994,0.0022944943146050722,0.001156873839130583,0.00030291043574530983,0.0011399933244749469,-0.0018867295753729977,-0.02122804981331905,-0.005906645498864955,-0.022044015678518915,0.001913455049928469,0.016893882838508234,-0.004087919369115038,0.0046624816289583095,0.0018624660117595709,0.029317468031453235,-0.0040732315288977625,-0.036859519496159295,0.0034274216147459555,-0.00036004773187486904,-0.008114627421919053,26933.2377453994,32401.3907659685,10.201116406777826,0.18484021895691946
348,2000,2005,0.04077331172464719,0.13285292623973283,0.23532868668820703,0.12166049529577122,-0.0010529314520880823,-0.002688160884982438,-0.012322833186855332,0.057013821235198846,-0.008828980577087683,-0.0389256961724751,-0.01896353615564704,-0.05384242283050029,0.013130926177568725,0.03407936280203265,0.002364967282890998,0.011518937016426992,-0.003063309249318963,0.025153576929260735,0.004254340919547482,0.001942609982521367,0.00016495548778938467,0.0011348694251125124,-0.000967176766218847,0.012822428798396098,2.350210079495041e-05,0.022038648438619288,0.002705767864042325,0.009439116793187178,0.0009824689500972095,-0.03768752406096016,0.0046945117447834,-0.001917204852155361,-0.0055611843835259925,0.034620152815708946,0.0029364276102920514,8979.73578602949,11272.7345428122,9.102725738372246,0.22741647834323692
352,2000,2005,0.06546938382365063,0.0681631735632347,0.2823006721451189,0.10093376856856165,-0.005197935207362239,0.039293733955838385,0.0036643775492349803,0.013498086096154875,0.0037600623569833645,-0.0439910305514071,-0.005287846442224714,0.05616407748914448,0.004892166446653717,0.0452889705977746,-0.007377899030630609,-0.020871987366953698,0.003962520308918964,-0.024878601755550858,0.004725063127637728,0.01722664406105437,-0.0024328404586082056,-0.051973236480883415,-0.004897382574004315,-0.11335005559126779,-0.0013670937822435475,0.07109481653728823,0.021236823813608946,-0.0030379050305794305,0.0025214310125433316,0.08964033255162371,0.007175495525914788,0.014935929256949768,-0.0030308983906555537,-0.025528238466777015,-0.0021414287329887365,43472.3369863945,50674.4411254865,10.679880083439418,0.1532968592158537
360,2000,2005,0.0325970118711814,-0.012153710329837666,0.2231456588875391,0.10849874746872412,0.00016022546433994145,0.038018926219319786,-0.0015383271341411764,0.0834686241439389,-0.0037089723969555427,0.031776493278578205,-0.0009306161605364127,-0.01121511093063524,0.008807366011193658,-0.06935409325314261,-0.0019297581774363332,-0.03272674817390496,0.0024038738551887782,0.03047943785018359,-0.0062801139727932664,0.032823284309644124,-0.0036830870489817993,-0.017752121069388976,-0.00602561100085687,-0.04187221048810942,0.002454094388801821,-0.013071375446282688,-0.002620862663655698,0.0004954601973070984,0.004096728743639546,-0.01927174361096293,-0.00036300811632247396,-0.0047149254566823924,0.002186888592115887,0.010655615848656893,-0.008269306449807352,1828.10265968361,2155.4478015921,7.511033910001544,0.1647198675120481
364,2000,2005,0.07408809369716282,-0.13533208138966368,0.24428861302402397,0.12247141726979739,0.005174318531933467,0.04199297301952502,-0.018305741472128472,0.015373203009872185,-0.012751327893039305,0.05015250715288355,-0.025731011633383892,-0.006953698995094768,-0.006232280425862739,0.01299707519282216,-0.007615142356511454,-0.06301965801518389,0.006793944624284939,-0.056499229165245315,0.008401160597461703,0.031762265211988466,0.008028233676348938,-0.029152126190463066,0.0029004568245109344,0.05988850210612268,-0.027352486603375158,0.017026722754478536,-0.002926919346212954,0.03940615771813511,0.0021428095093333696,0.014048047173940464,-0.012018202494445927,0.0316347639969211,-0.0025442427551827657,-0.03100542237266509,0.00914977297410063,3885.30183360649,4650.35841490708,8.26495595183188,0.17974362225377025
368,2000,2005,0.43426280678809503,-0.3997086918221316,0.6670559261655493,0.07200011690801934,0.025159711033846302,0.1143215990050052,-0.019965761177046695,-0.04395619519846551,0.007537044606369718,0.031149592267127157,0.009759734062359693,0.034773018736849536,0.020320139614905246,0.04940573830940083,-0.007092744033274652,-0.10762881524518217,-0.026730463268997223,-0.07160794375574642,-0.053226805675616926,0.0737250963116662,-0.003196232991974135,-0.0951502263277537,0.026090378705244235,0.1341288458386017,-0.017146601798041866,0.08153810579351534,-0.009106955039111145,0.08658211638731603,-0.09980271363601115,0.06806389486893308,0.028945357959195922,0.03923673558795854,-0.08818212455404867,-0.09117511829147046,0.05140716733770841,4172.78025105244,3310.86344473993,8.336337819500319,-0.23137352570907188
372,2000,2005,0.03934157730590248,-0.012144028090207867,0.32308934853469895,0.11334785403618251,-0.0026196576484977807,-0.02524930662085972,-0.0008140971418833937,0.009851745639765526,0.004298189168793884,-0.0614351930687223,-0.004358068877151254,0.038003476486883486,0.008465557716763515,0.01698104012114636,0.004427141068960402,-0.021441215039081824,-0.003389658397611652,-0.0303736654710523,0.0005040989614982297,-0.05984103597565711,-0.004499567384319919,-0.043428205492122986,-0.006514140285181505,-0.04214287597933056,-0.004426153655342394,0.0527954005742899,0.008743415377939052,0.009181617196870717,-0.0032249642773300195,0.019302140879528664,0.0016871876388875363,-0.008680244026360672,-0.0010337658944670255,0.03340575517163153,0.00028965086747651664,42599.4803921319,50547.2123729763,10.659597334815277,0.1710657421775599
376,2000,2005,0.044790346843676256,0.13189644640077922,0.29110953768555003,0.11653563164413946,-0.002259717874047412,0.0029058881991717573,0.0002636264020548793,0.03201443180409099,-0.0042028812198682056,-0.05042223478232321,-0.012935254096583922,0.017124075353256073,0.00433901784285631,-0.022266803064575114,-0.009177239107453657,-0.016548410856377656,-0.004515671948753717,-0.04091623105639876,0.0015661819390680384,-0.07216458846182949,0.009203904650845543,-0.030108441420568184,-0.001151699785638484,0.00878200123235942,0.005683119481152504,0.003563104807648754,-0.0040019308390361165,0.01676538599973173,0.00153751362596255,-0.013131669095594326,0.0025681996478324354,-0.0015105883771736038,0.0016314523203604814,0.010843577714985595,-0.007357588410478403,29413.4894578106,29623.7172812577,10.289208673194324,0.00712190578275362
380,2000,2005,0.015873271617524873,-0.10255007452378456,0.1972570358423952,0.12054492069770027,0.0005411077764865546,-0.00420644922197128,-0.0031534661993050583,0.05094158755499251,-0.0001465845059240925,-0.0696464908615627,-0.0007809872725931949,-0.04230402100177241,0.0037569463234547046,-0.030903502237198,0.001437866512448864,-0.01628665598124254,0.0016885253988896815,-0.04073001589492679,0.0002162130007833732,0.011968704533381249,-0.004065889832700427,0.04353757784044703,-0.0017856773138627477,-0.007334008438589783,0.002129512018930248,-0.017967539256861734,-0.0001541304079002645,-0.022044259427304463,0.0009242895847316156,0.01979874445629452,-0.00025137304292818796,0.004836505923165863,-0.00010444845135750003,-0.01700644747693209,0.0011871958136096747,32609.66746283,33407.6754716472,10.39236407133272,0.024176885771388146
384,2000,2005,0.1034692584744499,0.3571004904058037,0.24408887875121155,0.1231698997225505,-0.01027801167238522,0.0456784752236212,0.0020906665081980927,0.011829619631145646,0.006329766103241909,0.02414576287057571,-0.0015378800433398544,0.0587469538684485,0.0294759939716161,0.026225740212103006,0.03311182278475921,-0.07562837235735,0.011395895705475834,0.027230824874432544,0.04297436730777529,0.03465349566274937,0.012806259600720717,0.017764026030315946,0.0005161113435742,-0.008924047737604933,0.006217460025706689,-0.06436831969551511,-0.016447359529026054,-0.0073803242378899965,0.005846826650724712,-0.026176230590483632,-0.010746695910215032,-0.023271735760454833,0.000910588100229353,0.019930060550197082,0.002735542927538522,1717.95385651231,1431.73320203111,7.448889243343164,-0.1822482246114926
388,2000,2005,0.09114492570135749,0.2347337763429361,0.2473000007210618,0.1228487436570357,-0.002713586345963734,0.052899553430491617,-0.01561349750275294,0.06035477204685314,-0.015278399416551416,0.036610188269269615,-0.015881838039189404,0.0382268414064521,0.02164567641907051,0.04862586858499131,-0.007110865127402499,-0.007525793303073632,-0.01958728068247686,-0.017175016448046865,0.0046150566268968116,-0.07986384730734754,0.00913664525386064,0.0018239415447419988,-0.009157541377940758,-0.017483052542782863,-0.0040616640429538345,-0.04371771756930117,0.011519428992037513,0.016466611721516637,-0.003148133005160352,-0.0518391937483808,0.02359759917539754,-0.004682100209331753,0.019057795037678342,-0.014478729012206011,0.009543595674272515,5197.39692210665,5525.73577833713,8.555913187328995,0.061258502739989125
392,2000,2005,0.027295502827043246,0.02264843663097049,0.28114959529957595,0.1044903873159539,0.001242203440963069,-0.02577078294618357,-0.0027992757547191938,0.024511362679655462,-0.0009915665106414139,-0.12800336054684286,-0.0015491687537343146,0.019854411670414907,0.001167985234726495,-0.1063443602880549,0.010791421803031206,-0.0008758281792685363,0.0029712141305681143,-0.005640983360377667,-0.006341334996750285,0.013297918487930657,-0.004521014079044636,-0.07033726862888254,-0.00037868578810673625,0.03572016510889113,0.0011260431543912222,-0.03554789111761005,0.000447928298822127,-0.007531710629839828,-0.0053757413432573235,-0.04809631225850875,0.0031641049386661804,0.041987052396301135,-0.0030268914785748086,-0.06190177411857137,0.005462626273246,31430.631130325,33098.5474664881,10.355538210096684,0.051706467117904116
398,2000,2005,0.06722065803628596,0.3096588949330434,0.30568595089638156,0.12895642346772807,-0.003394666556146647,0.04462453038842675,0.012438763117165803,-0.0591439556559861,-0.0019944185980190626,0.00022499898186975856,0.0011716035786790847,-0.02523225695242707,0.011916508496930793,0.025922965387226722,0.014485754079769056,-0.02265544381600094,-0.006366164463696606,-0.012182576079552187,0.014456348019623394,0.0906306741577551,-0.0013103904070596722,-0.08982927022520068,-0.015662337555803735,0.06925157056423809,-0.006756395176085214,0.05469625204315175,-0.004838555647438791,-0.005687930128618118,0.004513983261585855,-0.007209155622799496,1.0530736009204018e-05,0.024063924756005852,-0.006189189476988002,-0.04831237740763153,0.014390340373460826,4269.33016782791,6787.4115548789,8.35921222455624,0.46361270901230794
400,2000,2005,0.06044582827202572,-0.1292740438321405,0.1934165867561055,0.12655002372686533,0.002450568020399363,0.02176224975315541,0.007633386249872837,0.04867041329528132,0.011086873293591093,0.00800087486013233,0.015661539872460252,-0.005842257590605816,-0.009310622550016282,0.01994924845035152,0.004913287807324661,-0.037862730951091744,0.024315952582507204,-0.05052174245664194,0.0011931791189968427,-0.0276742029506299,-0.014952557804235368,0.007809285704904862,-0.02006420465741986,0.010484557863667122,-0.008504540037058878,-0.00972251138309989,-0.006414465537245449,0.03711349742287974,-4.678131011127962e-05,0.007863358776834587,-0.0006995324239065272,0.011695254820823195,-0.004474744201073945,-0.03032017988987607,0.00950194962943525,3412.07673213708,4151.61313015439,8.135076397261711,0.19617584649770192
404,2000,2005,0.0658641973492971,-0.24032227507314113,0.20582683492942683,0.12503995055167572,0.0006175986861905458,0.0428006090716359,0.007374310685726533,0.023014611568400574,0.013037070595175032,0.023061587044979195,0.005189025960191804,0.02842053246777516,-0.005644958652670194,0.01857551973169818,-0.006209310085631204,-0.07583841069403106,0.02729090950637586,-0.007107594396217877,-0.006585101733324589,0.007750579563270634,-0.02260342123642009,0.015043229918863515,-0.01840744365563595,-0.015339718021611068,0.007640037748466185,-0.02626237981126022,-0.0041822977860547575,0.0045564405496060405,-0.004296465796836691,-0.01437928271099909,0.004448970038613,-0.036765323392963685,0.00839007532357447,0.010955924953828225,0.004645979903086893,1195.41296851656,1223.44738472019,7.086246985015062,0.023180893036300658
408,2000,2005,0.05803225370788174,0.1765043292265736,0.2267271670895533,0.11354375755514995,0.0026885076250731665,0.013049971006799702,0.004166095937678143,0.0627219585959246,-0.0005361737554678073,-0.021315409880520126,0.016507024462191336,-0.023161653262501553,-0.002834783432390516,-0.09079294483318114,0.017792857721989117,-0.012532689905743837,0.013890664238470046,0.0008529315586295083,0.006554607989142731,0.05100241615613676,0.004679771275109906,-0.008024163348999585,-0.02510469691614181,-0.012737924733212917,0.0038286974690158807,0.01137113652946713,-0.006224048420966728,0.016138884395720726,-0.004413295957696305,0.0028630952811962394,-0.00387857259871023,0.032770845326087816,0.010261171740390644,-0.027021048878207322,-0.009931471006914692,,,,
410,2000,2005,0.05205671775978761,0.008728310383639753,0.2594962468801946,0.11635718054945696,0.0007735405056562977,-0.00725264648815831,-0.013309242247932063,0.048940477180326576,-0.011549790895311315,-0.035228183278300816,-0.026954252086668858,-0.022264680239538055,0.007629212667244166,-0.12278489119106606,0.0014676263097448405,-0.017134822583050758,0.003313113466751146,0.00032499758403351485,-0.005323463227745182,0.08275761876900689,-0.005633757390062097,-0.002380004352671099,-0.003883815002365625,-0.025685242515194006,0.013482320103581972,0.005519279718280805,-0.012210986429380753,0.033423218218924224,-0.0012442137341297094,-0.02114602143354589,-0.009760672993643537,0.02323904663722821,0.012742499140816117,-0.05360358906740896,-0.012620044835535763,17763.1353417297,22123.7613066851,9.784880540476703,0.21952694169361872
414,2000,2005,0.11609951828648991,-0.0920907830473857,0.3497916866010209,0.12661497917871184,0.007489677517829585,0.006033145162586478,-0.0034724225485139315,-0.011118178638243728,-0.007132818335796081,-0.018708757047660035,0.014325646813362923,0.027050400923822226,-0.011414849121979619,0.0621907837676752,-0.0020822021506464797,-0.010668946562453905,-0.02261898903235197,0.0033245302143530883,0.003239983602011445,0.04962857346104688,-0.006126182562899395,-0.06706673372363016,5.763040001517672e-05,0.027958478332321783,0.002948361529892699,-0.0028636958787878015,-0.010771967051576153,0.11327170919056738,-0.009494631033643133,0.025518174586268063,-0.004386789471138797,0.03187865014511113,-0.0020791122462152575,-0.021676662830372586,0.008076585851349705,31341.9780819419,40451.2551656974,10.352713630763853,0.2551393212956866
417,2000,2005,0.08064244676283777,-0.08408327992882315,0.2123846379056022,0.12061100630997443,-0.001756536191329608,0.04117173672966683,0.009213283865186009,0.020724413404812514,0.02590101689597208,-0.015556686316280061,0.027024267738720794,-0.011517398142213324,-0.006316254386001816,0.023169435511034547,0.010330093968586956,-0.05089797161340567,0.017764556596229233,-0.03997777232586431,0.011725341196652504,0.028002294804408544,-0.01366746572605272,-0.02001355331565052,-0.01895390315824148,0.05879785937350556,-0.012352732981221005,-0.0008013007446005732,0.0008176185466049159,-0.016810719243725996,0.008544271838110063,0.027723454333447146,-0.006598444439638428,-0.012742639150862928,0.010763656867697664,-0.028585063076447047,0.0018364967191959493,718.342832397662,820.709519437592,6.576946937537752,0.13322229619914963
418,2000,2005,0.09736781058031148,0.22847133896141386,0.33947764570833827,0.10309571801788889,0.004909303690138325,0.10044441893793458,-0.01307298448738764,0.16325667726165563,-0.0338518759792833,0.11975095280953459,-0.022315800996270493,-0.016335816744234902,0.009593586050906426,0.015695936041655402,-0.0008284141346641457,0.07903126694613469,-0.033742247670594916,0.027958819736347455,-0.0014465701164418504,-0.046198965464092204,0.01825543022020528,-0.08136898886787608,0.018993389492296772,0.015500433403334249,-0.0005077667678752493,-0.025736281054629776,-0.0013359030602850541,-0.059099098413539004,0.010372972950898326,-0.017423920715912342,0.0023895844700369054,-0.001213627234366487,-0.008825215477879022,0.001671441435490365,0.00321726265026668,917.228038617529,1148.68153852071,6.821356120313198,0.22501395508083094
422,2000,2005,0.043061573080348796,-0.1882657618202275,0.20426230701863313,0.12289339525237537,0.0021242982436534136,0.03622119044507231,-0.010581771442271105,0.04449035989399896,0.005402377260884411,-0.011572470479250368,-0.004696324069966553,0.0014992482356444045,-0.007345693012873864,0.022799517157243866,-0.008750746704935778,-0.045062143111048863,0.00684657934088042,-0.043532822910926805,0.006634359347171034,-0.026956591336983363,-0.00038769432887740193,0.02793418887240045,-0.007322522978399734,0.01786351537625634,-0.013141675288610408,-0.019703613832653673,-0.0026747668485328606,0.03248094867369419,0.002850923459609349,0.018114300396861467,0.00036496894697169227,-0.0026875065513003405,-0.002937032030174591,-0.03540934860957152,0.008293177120920366,5958.97836750301,6707.18024635316,8.692654330517703,0.11827957958400243
426,2000,2005,0.1781810389334611,0.006911855978979102,0.2769373931920436,0.13215211280820777,-0.007390140308940085,0.04233454615728209,0.022107837627913254,0.08872736397705178,0.0011320861506376734,0.077122911752887,-0.00551265992789364,0.020628819244839305,-0.03899740650914439,0.0008816859512766086,-0.035055378027948315,0.09520064456660017,-0.06770483704158187,-0.05416407923744923,0.01582214147101004,-0.03234170702234122,-0.004894453584036854,-0.04128989856292355,-0.003222809257759411,0.013956111947192418,-0.011642461090936803,-0.021167977141221393,0.00906399284102317,0.0021680439948565155,-0.010927876379923089,-0.021085448686903287,0.05591225789515114,-0.0167937966623322,-0.003792512492653048,0.012008640665893357,0.001560629837554688,725.263668707773,853.960500629797,6.586535269715017,0.1633496708139544
428,2000,2005,0.0706260622841907,0.04156254431232741,0.22920169118373188,0.1272383274494331,-0.001192602155732414,0.029057638117453398,-0.01704671862092921,0.07252601143473432,-0.011058332153735785,0.00744895755189144,-0.027614377230158783,-0.060996872687889225,0.015054513005797757,0.051535075343812096,-0.0024284867421281373,0.033462666692381474,-0.010919830337491474,0.01770567496943559,0.007769249169024377,0.008319948670203109,-0.0044454567287254675,-0.04866478103338531,0.016766040625325045,-0.025422026034828064,-0.002399642031659162,-0.013796892207822485,-0.0009546115145741049,-0.008925059249831648,0.010240087859837665,0.0382286632206474,-0.008371755407336187,-0.00395836677727283,-0.007049169866017098,0.006345025353063565,-0.014735158771074775,6336.38296707987,10106.2626157732,8.75406337470425,0.4668471969343711
430,2000,2005,0.18559246921337122,-0.3226342826537519,0.3150534579607083,0.09198984004717732,0.011201368209786414,0.03591906785739747,0.012874661566170453,0.027221224873940922,-0.005693110600537829,0.0046778885030604915,-0.003998284997558603,0.08125475474601461,-0.012376022102467327,0.03862131391997681,-0.03078698324770296,-0.009212156393081893,0.02315115943017959,0.04955886035033044,0.00121222498979872,0.0805333036853941,-0.022440478373769328,-0.047491144885840844,-0.004195518089109319,-0.002217705226384685,-0.01342571653601252,-0.026226752919805474,0.010609188532134942,-0.018773595048199008,0.01292449909268268,0.012459668591753518,0.01372566497025713,0.05818050699219927,0.03545926289883374,-0.0390426102980119,-0.013839320451629382,754.850917360951,539.665378841936,6.626520269302072,-0.33557099062905166
434,2000,2005,0.1660124128481879,0.20445825145200527,0.4222757741771774,0.13056016822238115,-0.0073602230898259235,0.050318509334187175,-0.013771426022388386,-0.08515142689284294,0.021945495608468257,0.023123649209852732,0.010195748820115539,0.018999683989721763,-0.00992936949000799,0.024253688466160044,0.0076370559288461565,-0.019664805042247706,0.01351268999921119,0.01099445880168942,-0.020920376395795828,0.13680060804531788,0.0028595357386408116,-0.08561688278848488,-0.024216403076171122,0.0877615084175374,-0.011437682319022077,0.03218193395985439,0.015714533979364266,0.06863491647950226,0.02462855532710298,-0.024791106271636002,0.03538739397928876,0.05585187114481711,0.008641549270123165,-0.04928568103946596,-0.028718046093724157,10853.8059516526,12628.896152656,9.292271076414208,0.151471736271239
440,2000,2005,0.060937007390100835,0.03525420901312141,0.21241886995510242,0.12720374396071524,0.0037755632713708243,0.024231245319651824,-0.017270268592893205,0.0780500805205153,-0.01962163034740432,0.015874049311285304,-0.020041975672609104,-0.06653811793505002,0.017519526870459386,0.045228800113917604,0.0004206289414001585,0.017041768208437467,0.0024915442872089424,0.015246902355448826,0.0018981761940922125,0.01952587891799254,-0.012278826078352404,-0.04136336738530773,0.017482167811222492,-0.017518955472132777,-0.01721138868960546,0.003671079436418139,-0.00181681319116564,-0.005993744509576237,0.005519356124086772,0.0390913185355485,0.0008085626175928229,-0.0025374775556526066,-0.011097100787132524,0.010192863854230832,-0.0036148892947033386,6384.30865426374,9692.86853763267,8.761598486059869,0.4175472057319412
442,2000,2005,0.03986619258351195,-0.18662276715800064,0.17862723130453934,0.14292979371509487,-0.0012108777919481173,-0.028242014710107424,-0.007665326224290291,-0.015362043445981991,0.001602296871968712,-0.04782468673556413,-0.006978323685191391,-0.015794314368088827,0.00026522809344453613,0.015051728894427375,4.478644575751055e-05,0.0040184443793308605,0.008742516030554145,0.011821825820435963,-0.00224638838934574,0.012144967590055546,-0.0001430879574406338,-0.009706786335701616,-0.004834607720249434,-0.0008587447001696451,0.002533654067169762,-0.014143247153502118,-0.005247912215934174,0.006495302108916632,-0.00598147859107351,0.0007911136764062255,0.009011414488811544,-0.00802533627220716,0.005069937079877575,-0.010008243034961733,-0.001582104547075261,92527.7108705226,101222.044353044,11.435263455614916,0.08980838607470246
446,2000,2005,0.059702847078680496,0.13967941184696467,0.2908555765741818,0.10949248003690126,0.0018281764644164367,0.05935806030500481,-0.018335696435046483,0.17105910804300717,-0.017936330992283034,0.0836385016076842,-0.021280339395221413,-0.06861644908895936,0.016323557555831245,-0.07555295763614443,-0.00390599726851118,0.03823685459283809,-0.0015992987150816804,-0.026469832746562085,-0.0020755934884037312,-0.03556157359569673,0.003439889754901719,-0.04319706186941526,0.005361225864467703,-0.018070604647206945,-0.0024253402247614575,4.721430328656095e-05,0.00047284040621986274,-0.013984819765040603,-0.0024710085498868863,0.03007535782091707,-0.005864437996876182,0.004536654916580982,-0.0058539484950046695,-0.005632829732504181,-0.010784867651434986,31772.6302531656,49470.940295748,10.366360514304533,0.442780197129912
450,2000,2005,0.06568250228905508,-0.00321387368965653,0.23683325232111968,0.1057131948786988,0.0012230429734549214,0.07448079546454123,0.009694002672278587,0.1152733282482145,-0.005070295393949278,0.07523937681277161,-0.004765258075841397,0.007096697972013471,0.001206401192255911,-0.03746520797176833,0.01716148196121687,-0.032053022284724154,0.018765051721040097,-0.017125236252563292,0.005605550442704676,-0.01970611059380337,-0.012798389821441113,-0.0221255801609236,-0.016598885188331254,-0.0007891206157841422,-0.0011645028970609511,-0.023729957032889732,-0.003892698359732681,-0.05072791693416426,0.008070958682816348,0.030784175679697677,-0.0022864587884318457,-0.011958172599312988,0.007371388639763682,0.029654024207994165,8.727508033912895e-05,465.529509827021,450.955230911228,6.143175488536005,-0.03180742023277071
454,2000,2005,0.11505216829067924,0.04258684925811122,0.24372878767328568,0.12114571281635081,-0.008384542696417571,0.08270142946838553,0.003741789720817887,0.05436983566331198,0.012514140762287185,0.05863586253407501,-0.011975835390904084,0.03503444910901976,0.028197197761346104,0.012895979929858645,0.014898688728121017,-0.06615768477620391,0.051117175280899256,-0.017959742892232376,0.010678238870632597,-0.013366666291379897,-0.004514346325355566,-0.02323639329821866,-0.019804740204428115,0.036436385342832424,0.02472452009502825,-0.05699678023582472,-0.0014271135377544458,-0.028823667779588027,0.0048889482207553,0.01818412910329644,-0.013453663483731594,-0.04175370631817101,0.011528616078098478,0.01302101557370471,-0.00390727596169598,418.592985038462,410.267979592536,6.036899051721604,-0.020088496770145684
458,2000,2005,0.051576085678861835,0.1184917111749494,0.2821968593981579,0.10294449405217851,0.0026176207226314974,0.01195229247556173,-0.009097451814508608,0.0625996213646788,-0.01389191720429022,-0.015407349548693902,-0.02101072158460291,0.03106237372958083,0.0024865911191644247,-0.09365290966027519,0.005729274411080482,-0.018011596923279086,-0.0036618561282534927,0.05738764875781201,-0.008989544641512949,0.012429138450346449,0.001818598361286873,-0.06165949020156335,-0.004133600028122464,-0.04907343199510256,0.009213559127092777,-0.02079291273222901,0.002666070238260359,0.06020735997281394,-0.004540793245279423,-0.06472907292927782,-0.002705614777050336,-0.009099668348355797,0.005576667564860463,-0.04525910348860132,0.008157228235855123,6455.61419792583,7234.02442689141,8.772705449478574,0.1138453397061503
462,2000,2005,0.3163274698361612,0.3992849379840074,0.3299935733020976,0.1107551639475742,-0.0018974151766334157,0.09260828286713081,-0.04453270202251969,0.18566130908450892,-0.15025999820806846,0.11389064937873158,-0.15682393134820358,0.002535953741886447,0.08922864691004782,0.005782325442351559,-0.004903625903205212,0.115204923303106,-0.07414833601104634,-0.026578546417492358,0.03186137147504076,-0.06961815904309952,0.1040200686475184,-0.051227182506720946,0.03239290522801446,-0.029309854749635357,-0.009251770975960208,-0.04077290209833324,0.005065706136827178,-0.0047802133362020525,0.02637989215512926,0.004105370878971469,0.04934432692176207,0.026748830519125875,0.007130963075350799,-0.007542689303436097,-0.01966711336946087,7037.08546104613,7141.88377049891,8.858949366421173,0.014782487517753512
466,2000,2005,0.09676684418083988,0.14120449894641146,0.23436097910119705,0.11421869300005491,-0.004338274386078936,0.037930680641796104,0.015310499600515712,0.007325522546558143,0.009374852348925194,-0.002043041929194694,0.010505131956057016,0.07914108139897165,0.015128375318321494,0.025122785440858185,0.020773961270978303,-0.09035244080122244,-0.019653627520884287,-0.02046250950186178,0.02178104711324616,0.03040971657316218,0.004941042139533364,-0.017367429162579086,-0.007008553807459614,0.029983075278185764,0.0027645466683661885,-0.03392093817529526,-0.026328003694157942,-0.03349701587541073,0.0017049067126585285,0.015612545756278805,-0.009248621022539712,-0.04253638922935402,-0.0033378837564516234,-0.006634252094054039,0.014694780716991585,682.49742045713,794.373328211361,6.52575874750198,0.1517947899062259
470,2000,2005,0.08480926275946794,-0.0925869247065857,0.1963211479961352,0.1124472028752189,-0.0026751746503082957,0.030074312151848193,-0.01984366646053376,0.07250061437168002,-0.009486602731228574,-0.04084688195962816,-0.012660024602954081,0.00256773166572815,0.02193697294418182,-0.006944081711265558,-0.020594938385741522,-0.003130806836039708,0.026614646731381003,-0.012247453623183482,0.009321480833284341,-0.048867605882744025,0.0006383447943180687,-0.010503530564328947,-0.007319895810139728,-0.0012464151363133589,0.01226519474555042,0.008723862135093434,-0.003348757906173238,0.0221613774784317,0.006215534246637702,0.022166194962376696,-0.009336249756261473,0.029606148069974397,-0.012061336686915267,-0.026820836512008353,0.005510034685424145,17178.3773811056,18123.2685184554,9.751406742946518,0.05354520219682067
478,2000,2005,0.12602788075372717,0.24122007503854237,0.384287438597155,0.09352696576501265,0.0013096357289526378,0.08993739244597616,0.00432344130946144,0.007960393864331304,-0.00452503568553079,0.015565824177977118,0.0019611389389221114,0.11663723378833935,0.01892721946625539,0.03939349775257991,0.011915090636865487,-0.022032443632702244,0.018414962827154838,-0.011410607602368825,0.0075444649948310065,0.06503976667082437,-0.012101460744033204,0.0038567194946652764,-0.02055023071479248,-0.17833029754723798,0.04921174885079402,0.06009731280739779,-0.018996144667399753,-0.031121014472817576,0.009155460839421797,0.10167005618784808,0.015155701633303958,0.06336357817518505,-0.0001222578502310806,-0.013330444926141953,-0.01052061521397655,1304.64439067179,1418.53202144135,7.173685785053076,0.08369204309778838
480,2000,2005,0.07016764516453894,0.23410837524068473,0.24866072421979946,0.11558071543692774,0.0009207592632179268,0.06949520269237955,-0.013603646666306889,0.11570438851104418,-0.018661504200445697,0.06560936387490864,-0.024033098050732296,-0.02182922088089008,0.011147992715357694,-0.05701236452944952,0.0012102011676673671,0.0009385809911460939,-0.015538108070168862,-0.043164772769911826,0.009229961664461744,-0.04015186099864195,0.013289072593499499,-0.02718402854443401,0.02086321797759758,-0.021935505446473935,0.004608237024908892,-0.02307912889285144,0.0008726158584787709,-0.019121738653875217,0.009839780265358082,0.03594586849885355,-0.005801741068980435,-0.010061533370385858,-0.003465655949705807,0.0039430786288227925,0.004516467718758572,5744.19830169899,6556.38819193225,8.655945633408432,0.1322495164064705
